Date,Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Procurement lead time,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Manufacturing lead time,Manufacturing costs,is_weekend,day_of_week,month,quarter,year,day_of_year,week_of_year,is_month_end,is_quarter_end,is_event_active,active_event,seasonal_multiplier
2023-11-10,fragrances,SKU007,87.14,99,637,55508.18,Male,637,5,3,Standard,29.06,Supplier_5,Mumbai,18,31.48,0,4,11,4,2023,314,45,0,0,1,Diwali,0.7474
2023-11-11,fragrances,SKU007,102.47,88,478,48980.66,Female,478,16,5,Premium,25.12,Supplier_6,Kolkata,6,42.62,1,5,11,4,2023,315,45,0,0,1,Diwali,0.9673
2023-11-12,fragrances,SKU007,91.41,99,400,36564.0,Unisex,400,19,3,Standard,26.43,Supplier_1,Pune,19,41.43,1,6,11,4,2023,316,45,0,0,1,Diwali,0.8896
2023-11-13,fragrances,SKU007,80.94,96,318,25738.92,Unisex,318,10,3,Economy,12.56,Supplier_2,Bangalore,15,45.44,0,0,11,4,2023,317,46,0,0,1,Diwali,0.7392
2023-11-14,fragrances,SKU007,98.61,85,461,45459.21,Male,461,9,8,Economy,22.07,Supplier_1,Bangalore,20,39.39,0,1,11,4,2023,318,46,0,0,1,Diwali,0.664
2023-11-15,fragrances,SKU007,119.04,91,261,31069.44,Male,261,25,1,Premium,25.81,Supplier_1,Delhi,5,71.13,0,2,11,4,2023,319,46,0,0,1,Diwali,0.6634
2023-11-16,fragrances,SKU007,17.25,95,288,4968.0,Female,288,15,1,Economy,16.52,Supplier_1,Mumbai,8,9.08,0,3,11,4,2023,320,46,0,0,1,Diwali,0.7758
2023-11-17,fragrances,SKU007,38.98,91,261,10173.78,Unisex,261,10,3,Economy,23.34,Supplier_6,Mumbai,18,18.89,0,4,11,4,2023,321,46,0,0,1,Diwali,0.7765
2023-11-18,fragrances,SKU007,96.61,92,491,47435.51,Male,491,16,4,Premium,18.96,Supplier_6,Pune,16,41.27,1,5,11,4,2023,322,46,0,0,1,Diwali,1.0112
2023-11-19,fragrances,SKU007,65.51,94,306,20046.06,Male,306,22,6,Express,21.5,Supplier_4,Mumbai,13,30.25,1,6,11,4,2023,323,46,0,0,1,Diwali,0.9361
2023-11-20,fragrances,SKU007,58.08,85,526,30550.08,Male,526,25,1,Express,10.99,Supplier_7,Mumbai,19,27.03,0,0,11,4,2023,324,47,0,0,1,Diwali,0.783
2023-11-21,fragrances,SKU007,115.22,98,633,72934.26,Female,633,9,1,Standard,16.31,Supplier_1,Bangalore,18,70.1,0,1,11,4,2023,325,47,0,0,1,Diwali,0.7081
2023-11-22,fragrances,SKU007,37.79,93,471,17799.09,Female,471,10,8,Standard,17.63,Supplier_4,Bangalore,9,17.83,0,2,11,4,2023,326,47,0,0,1,Diwali,0.7121
2023-11-23,fragrances,SKU007,57.79,86,487,28143.73,Male,487,3,5,Economy,22.59,Supplier_6,Pune,7,28.87,0,3,11,4,2023,327,47,0,0,1,Diwali,0.7965
2023-11-24,fragrances,SKU007,49.81,89,314,15640.34,Unisex,314,22,1,Premium,22.0,Supplier_4,Delhi,8,31.25,0,4,11,4,2023,328,47,0,0,1,Diwali,0.8026
2023-11-25,fragrances,SKU007,119.5,91,271,32384.5,Unisex,271,4,8,Economy,14.28,Supplier_2,Delhi,19,68.45,1,5,11,4,2023,329,47,0,0,1,Diwali,1.0523
2023-11-26,fragrances,SKU007,74.99,99,260,19497.4,Male,260,23,2,Standard,26.65,Supplier_5,Chennai,18,48.2,1,6,11,4,2023,330,47,0,0,1,Diwali,0.9806
2023-11-27,fragrances,SKU007,79.21,92,577,45704.17,Unisex,577,9,4,Standard,16.4,Supplier_4,Chennai,10,41.27,0,0,11,4,2023,331,48,0,0,1,Diwali,0.8256
2023-11-28,fragrances,SKU007,22.47,91,345,7752.15,Unisex,345,17,7,Premium,29.03,Supplier_3,Kolkata,10,9.25,0,1,11,4,2023,332,48,1,0,1,Diwali,0.8641
2023-11-29,fragrances,SKU007,15.98,85,443,7079.14,Male,443,15,2,Economy,27.35,Supplier_1,Mumbai,12,10.24,0,2,11,4,2023,333,48,1,0,1,Diwali,0.8745
2023-11-30,fragrances,SKU007,46.23,97,318,14701.14,Male,318,12,2,Economy,20.15,Supplier_2,Kolkata,19,16.84,0,3,11,4,2023,334,48,1,0,1,Diwali,0.9842
2023-12-01,fragrances,SKU007,59.84,96,322,19268.48,Male,322,18,5,Premium,8.09,Supplier_3,Kolkata,14,28.67,0,4,12,4,2023,335,48,0,0,1,Christmas,0.9542
2023-12-02,fragrances,SKU007,64.22,87,408,26201.76,Male,408,8,7,Premium,20.92,Supplier_1,Kolkata,8,30.19,1,5,12,4,2023,336,48,0,0,1,Christmas,1.2581
2023-12-03,fragrances,SKU007,102.74,92,421,43253.54,Unisex,421,7,6,Premium,9.58,Supplier_2,Kolkata,12,37.19,1,6,12,4,2023,337,48,0,0,1,Christmas,1.1787
2023-12-04,fragrances,SKU007,82.8,87,286,23680.8,Female,286,10,3,Economy,29.98,Supplier_7,Chennai,17,41.82,0,0,12,4,2023,338,49,0,0,1,Christmas,0.9069
2023-12-05,fragrances,SKU007,97.69,86,482,47086.58,Female,482,7,3,Premium,12.54,Supplier_5,Pune,8,50.85,0,1,12,4,2023,339,49,0,0,1,Christmas,0.8294
2023-12-06,fragrances,SKU007,31.93,95,473,15102.89,Unisex,473,17,7,Express,24.36,Supplier_5,Pune,12,13.11,0,2,12,4,2023,340,49,0,0,1,Christmas,0.8432
2023-12-07,fragrances,SKU007,61.85,93,531,32842.35,Unisex,531,17,5,Standard,25.21,Supplier_1,Mumbai,19,25.6,0,3,12,4,2023,341,49,0,0,1,Christmas,0.953
2023-12-08,fragrances,SKU007,35.66,86,300,10698.0,Female,300,15,4,Economy,29.55,Supplier_5,Pune,20,19.96,0,4,12,4,2023,342,49,0,0,1,Christmas,0.9698
2023-12-09,fragrances,SKU007,116.33,97,585,68053.05,Unisex,585,11,4,Standard,17.46,Supplier_2,Pune,10,69.04,1,5,12,4,2023,343,49,0,0,1,Christmas,1.2834
2023-12-10,fragrances,SKU007,19.88,89,440,8747.2,Unisex,440,22,2,Premium,17.72,Supplier_2,Chennai,20,11.6,1,6,12,4,2023,344,49,0,0,1,Christmas,1.1461
2023-12-11,fragrances,SKU007,71.91,95,553,39766.23,Unisex,553,22,4,Premium,12.77,Supplier_1,Chennai,10,25.36,0,0,12,4,2023,345,50,0,0,1,Christmas,0.9729
2023-12-12,fragrances,SKU007,28.39,93,556,15784.84,Unisex,556,9,1,Express,13.97,Supplier_2,Pune,13,17.75,0,1,12,4,2023,346,50,0,0,1,Christmas,0.8922
2023-12-13,fragrances,SKU007,79.47,93,413,32821.11,Female,413,10,5,Standard,8.6,Supplier_5,Delhi,11,46.44,0,2,12,4,2023,347,50,0,0,1,Christmas,0.9093
2023-12-14,fragrances,SKU007,116.35,92,490,57011.5,Unisex,490,6,3,Standard,26.53,Supplier_1,Chennai,17,68.26,0,3,12,4,2023,348,50,0,0,1,Christmas,1.0299
2023-12-15,fragrances,SKU007,101.29,94,393,39806.97,Male,393,7,1,Standard,17.05,Supplier_4,Bangalore,5,56.05,0,4,12,4,2023,349,50,0,0,1,Christmas,1.0499
2023-12-16,fragrances,SKU007,21.08,100,282,5944.56,Male,282,11,3,Economy,16.97,Supplier_2,Bangalore,20,12.49,1,5,12,4,2023,350,50,0,0,1,Christmas,1.4648
2023-12-17,fragrances,SKU007,47.34,88,527,24948.18,Unisex,527,24,8,Standard,21.47,Supplier_4,Kolkata,19,24.8,1,6,12,4,2023,351,50,0,0,1,Christmas,1.3787
2023-12-18,fragrances,SKU007,68.46,85,503,34435.38,Male,503,4,5,Economy,17.86,Supplier_7,Bangalore,10,41.57,0,0,12,4,2023,352,51,0,0,1,Christmas,1.1715
2023-12-19,fragrances,SKU007,37.84,87,594,22476.96,Unisex,594,3,1,Express,12.32,Supplier_2,Kolkata,11,21.91,0,1,12,4,2023,353,51,0,0,1,Christmas,1.0751
2023-12-20,fragrances,SKU007,88.59,97,429,38005.11,Male,429,18,6,Standard,29.72,Supplier_2,Pune,19,31.31,0,2,12,4,2023,354,51,0,0,1,Christmas,1.0961
2023-12-21,fragrances,SKU007,70.68,97,461,32583.48,Female,461,12,5,Premium,8.34,Supplier_4,Chennai,10,40.74,0,3,12,4,2023,355,51,0,0,1,Christmas,1.2418
2023-12-22,fragrances,SKU007,114.09,90,358,40844.22,Male,358,15,8,Premium,10.34,Supplier_3,Kolkata,9,65.22,0,4,12,4,2023,356,51,0,0,1,Christmas,1.2659
2023-12-23,fragrances,SKU007,87.47,89,633,55368.51,Male,633,9,3,Standard,9.12,Supplier_3,Bangalore,19,50.85,1,5,12,4,2023,357,51,0,0,1,Christmas,1.6775
2023-12-24,fragrances,SKU007,68.78,98,330,22697.4,Female,330,23,8,Standard,16.22,Supplier_2,Bangalore,10,32.12,1,6,12,4,2023,358,51,0,0,1,Christmas,1.5782
2023-12-25,fragrances,SKU007,83.86,87,549,46039.14,Female,549,14,2,Express,21.12,Supplier_7,Mumbai,9,42.58,0,0,12,4,2023,359,52,0,0,1,Christmas,1.3402
2023-12-26,fragrances,SKU007,19.7,93,538,10598.6,Female,538,18,3,Express,28.9,Supplier_3,Chennai,14,9.21,0,1,12,4,2023,360,52,0,0,1,Christmas,1.2288
2023-12-27,fragrances,SKU007,69.53,90,573,39840.69,Unisex,573,7,8,Express,10.71,Supplier_1,Pune,5,38.46,0,2,12,4,2023,361,52,0,0,1,Christmas,1.2517
2023-12-28,fragrances,SKU007,16.08,90,609,9792.72,Female,609,25,5,Standard,24.42,Supplier_4,Delhi,10,9.29,0,3,12,4,2023,362,52,1,1,1,Christmas,1.6288
2023-12-29,fragrances,SKU007,32.69,93,443,14481.67,Male,443,19,2,Express,12.84,Supplier_5,Pune,17,12.62,0,4,12,4,2023,363,52,1,1,1,Christmas,1.6583
2023-12-30,fragrances,SKU007,90.24,89,341,30771.84,Female,341,7,2,Express,24.61,Supplier_4,Kolkata,19,50.07,1,5,12,4,2023,364,52,1,1,1,Christmas,2.1943
2023-12-31,fragrances,SKU007,37.56,87,631,23700.36,Female,631,8,8,Express,29.28,Supplier_4,Delhi,9,19.33,1,6,12,4,2023,365,52,1,1,1,Christmas,2.0611
2023-01-01,suncare,SKU008,44.53,91,29,1291.37,Male,322,23,6,Express,20.1,Supplier_2,Bangalore,6,28.48,1,6,1,1,2023,1,52,0,0,1,New Year,0.4028
2023-01-02,suncare,SKU008,41.11,91,25,1027.75,Female,447,10,6,Premium,25.03,Supplier_6,Kolkata,20,20.16,0,0,1,1,2023,2,1,0,0,1,New Year,0.3413
2023-01-03,suncare,SKU008,40.04,97,25,1001.0,Female,568,5,8,Standard,13.94,Supplier_1,Kolkata,13,24.23,0,1,1,1,2023,3,1,0,0,1,New Year,0.3123
2023-01-04,suncare,SKU008,43.17,99,24,1036.08,Female,497,18,1,Economy,15.89,Supplier_1,Mumbai,12,18.16,0,2,1,1,2023,4,1,0,0,1,New Year,0.3
2023-01-05,suncare,SKU008,99.45,99,26,2585.7,Male,510,15,5,Standard,8.53,Supplier_5,Kolkata,13,36.77,0,3,1,1,2023,5,1,0,0,1,New Year,0.3257
2023-01-06,suncare,SKU008,53.94,88,23,1240.62,Unisex,356,8,2,Premium,13.94,Supplier_6,Mumbai,8,19.09,0,4,1,1,2023,6,1,0,0,1,New Year,0.3307
2023-01-07,suncare,SKU008,49.91,85,29,1447.39,Female,512,14,4,Economy,20.67,Supplier_2,Chennai,15,24.95,1,5,1,1,2023,7,1,0,0,1,New Year,0.4364
2023-01-08,suncare,SKU008,69.16,85,29,2005.64,Male,531,15,1,Express,25.79,Supplier_4,Pune,11,39.11,1,6,1,1,2023,8,1,0,0,1,New Year,0.4088
2023-01-09,suncare,SKU008,31.95,100,26,830.7,Male,534,13,4,Standard,26.08,Supplier_4,Chennai,6,18.84,0,0,1,1,2023,9,2,0,0,1,New Year,0.3456
2023-01-10,suncare,SKU008,18.18,91,22,399.96,Male,625,3,5,Premium,8.23,Supplier_7,Kolkata,20,8.36,0,1,1,1,2023,10,2,0,0,1,New Year,0.3
2023-01-11,suncare,SKU008,19.55,93,25,488.75,Unisex,406,11,4,Economy,28.72,Supplier_7,Pune,16,10.72,0,2,1,1,2023,11,2,0,0,1,New Year,0.3037
2023-01-12,suncare,SKU008,78.53,94,27,2120.31,Male,635,4,2,Economy,14.77,Supplier_3,Delhi,5,50.52,0,3,1,1,2023,12,2,0,0,1,New Year,0.3419
2023-01-13,suncare,SKU008,103.5,92,27,2794.5,Unisex,487,15,6,Express,11.33,Supplier_5,Mumbai,12,54.9,0,4,1,1,2023,13,2,0,0,1,New Year,0.3463
2023-01-14,suncare,SKU008,55.6,89,31,1723.6,Female,423,25,4,Express,9.04,Supplier_7,Kolkata,20,29.48,1,5,1,1,2023,14,2,0,0,1,New Year,0.4558
2023-01-15,suncare,SKU008,35.53,89,30,1065.9,Female,322,24,3,Economy,15.8,Supplier_4,Mumbai,8,17.66,1,6,1,1,2023,15,2,0,0,1,New Year,0.4258
2023-01-16,suncare,SKU008,55.2,98,29,1600.8,Female,413,14,3,Premium,10.81,Supplier_3,Mumbai,6,35.25,0,0,1,1,2023,16,3,0,0,1,New Year,0.3779
2023-01-17,suncare,SKU008,37.74,92,30,1132.2,Female,352,20,7,Standard,17.91,Supplier_7,Bangalore,14,23.35,0,1,1,1,2023,17,3,0,0,1,New Year,0.3439
2023-01-18,suncare,SKU008,32.13,96,25,803.25,Unisex,310,22,3,Express,10.14,Supplier_4,Delhi,7,16.78,0,2,1,1,2023,18,3,0,0,1,New Year,0.3477
2023-01-19,suncare,SKU008,38.77,85,29,1124.33,Unisex,452,4,2,Premium,24.12,Supplier_5,Pune,6,24.91,0,3,1,1,2023,19,3,0,0,1,New Year,0.3903
2023-01-20,suncare,SKU008,119.78,91,35,4192.3,Unisex,494,5,7,Economy,10.61,Supplier_7,Pune,14,72.26,0,4,1,1,2023,20,3,0,0,1,New Year,0.3942
2023-01-21,suncare,SKU008,87.1,98,44,3832.4,Male,536,15,8,Express,8.14,Supplier_1,Mumbai,19,44.79,1,5,1,1,2023,21,3,0,0,1,New Year,0.5174
2023-01-22,suncare,SKU008,63.52,87,40,2540.8,Unisex,349,15,4,Economy,25.92,Supplier_1,Bangalore,20,22.61,1,6,1,1,2023,22,3,0,0,1,New Year,0.482
2023-01-23,suncare,SKU008,58.62,90,33,1934.46,Unisex,642,13,8,Premium,29.83,Supplier_5,Mumbai,18,24.82,0,0,1,1,2023,23,4,0,0,1,New Year,0.4052
2023-01-24,suncare,SKU008,35.09,96,29,1017.61,Female,443,21,2,Economy,24.32,Supplier_2,Chennai,16,16.99,0,1,1,1,2023,24,4,0,0,1,New Year,0.3677
2023-01-25,suncare,SKU008,42.14,87,27,1137.78,Female,531,18,5,Premium,28.65,Supplier_1,Kolkata,15,26.38,0,2,1,1,2023,25,4,0,0,1,New Year,0.3706
2023-01-26,suncare,SKU008,61.71,88,31,1913.01,Male,540,20,8,Premium,9.43,Supplier_5,Delhi,6,27.33,0,3,1,1,2023,26,4,0,0,1,New Year,0.4149
2023-01-27,suncare,SKU008,60.11,94,30,1803.3,Unisex,362,10,3,Standard,27.5,Supplier_5,Chennai,11,21.04,0,4,1,1,2023,27,4,0,0,1,New Year,0.4179
2023-01-28,suncare,SKU008,106.37,100,53,5637.61,Unisex,462,7,5,Standard,20.0,Supplier_1,Bangalore,14,57.59,1,5,1,1,2023,28,4,1,0,1,New Year,0.629
2023-01-29,suncare,SKU008,114.86,98,50,5743.0,Female,518,24,1,Premium,26.6,Supplier_1,Delhi,5,48.92,1,6,1,1,2023,29,4,1,0,1,New Year,0.5843
2023-01-30,suncare,SKU008,43.26,94,40,1730.4,Female,497,10,8,Premium,9.08,Supplier_1,Bangalore,9,19.58,0,0,1,1,2023,30,5,1,0,1,New Year,0.4898
2023-01-31,suncare,SKU008,25.41,93,32,813.12,Male,551,11,8,Standard,12.19,Supplier_3,Kolkata,7,10.13,0,1,1,1,2023,31,5,1,0,1,New Year,0.4433
2023-02-01,suncare,SKU008,114.92,99,38,4366.96,Unisex,600,21,2,Standard,16.47,Supplier_7,Bangalore,8,55.14,0,2,2,1,2023,32,5,0,0,1,Winter Sale,0.4262
2023-02-02,suncare,SKU008,49.58,100,45,2231.1,Unisex,260,14,4,Express,23.38,Supplier_5,Mumbai,19,20.76,0,3,2,1,2023,33,5,0,0,1,Winter Sale,0.4758
2023-02-03,suncare,SKU008,34.88,92,49,1709.12,Unisex,263,24,6,Standard,9.76,Supplier_3,Mumbai,14,18.28,0,4,2,1,2023,34,5,0,0,1,Winter Sale,0.4779
2023-02-04,suncare,SKU008,31.17,92,57,1776.69,Unisex,508,13,3,Express,13.56,Supplier_4,Chennai,10,16.14,1,5,2,1,2023,35,5,0,0,1,Winter Sale,0.567
2023-02-05,suncare,SKU008,78.42,97,54,4234.68,Unisex,265,4,1,Premium,10.94,Supplier_5,Bangalore,12,34.14,1,6,2,1,2023,36,5,0,0,1,Winter Sale,0.5253
2023-02-06,suncare,SKU008,46.4,93,28,1299.2,Female,288,21,3,Standard,14.84,Supplier_2,Bangalore,9,25.69,0,0,2,1,2023,37,6,0,0,0,None,0.4391
2023-02-07,suncare,SKU008,60.74,90,40,2429.6,Unisex,621,20,5,Standard,9.11,Supplier_4,Bangalore,12,28.25,0,1,2,1,2023,38,6,0,0,1,Valentine's Day,0.3964
2023-02-08,suncare,SKU008,48.86,100,49,2394.14,Female,478,10,4,Premium,19.49,Supplier_4,Chennai,10,27.72,0,2,2,1,2023,39,6,0,0,1,Valentine's Day,0.3974
2023-02-09,suncare,SKU008,64.91,94,47,3050.77,Male,413,10,8,Economy,25.6,Supplier_4,Delhi,10,35.97,0,3,2,1,2023,40,6,0,0,1,Valentine's Day,0.4424
2023-02-10,suncare,SKU008,84.3,90,50,4215.0,Unisex,378,20,7,Express,24.2,Supplier_1,Mumbai,11,39.77,0,4,2,1,2023,41,6,0,0,1,Valentine's Day,0.4211
2023-02-11,suncare,SKU008,26.9,89,63,1694.7,Male,629,12,2,Economy,19.65,Supplier_1,Kolkata,18,16.97,1,5,2,1,2023,42,6,0,0,1,Valentine's Day,0.5482
2023-02-12,suncare,SKU008,47.39,96,63,2985.57,Female,400,3,1,Premium,13.7,Supplier_5,Chennai,19,26.53,1,6,2,1,2023,43,6,0,0,1,Valentine's Day,0.5065
2023-02-13,suncare,SKU008,70.89,91,52,3686.28,Unisex,544,11,6,Express,20.63,Supplier_3,Kolkata,9,41.65,0,0,2,1,2023,44,7,0,0,1,Valentine's Day,0.4224
2023-02-14,suncare,SKU008,94.74,99,55,5210.7,Unisex,288,16,6,Premium,27.22,Supplier_6,Delhi,12,42.76,0,1,2,1,2023,45,7,0,0,1,Valentine's Day,0.3803
2023-02-15,suncare,SKU008,95.9,92,53,5082.7,Unisex,468,15,3,Express,26.41,Supplier_1,Kolkata,18,60.07,0,2,2,1,2023,46,7,0,0,1,Valentine's Day,0.3803
2023-02-16,suncare,SKU008,42.84,92,54,2313.36,Unisex,401,9,4,Standard,9.59,Supplier_4,Delhi,7,27.75,0,3,2,1,2023,47,7,0,0,1,Valentine's Day,0.4447
2023-02-17,suncare,SKU008,40.38,88,49,1978.62,Male,438,20,1,Standard,14.72,Supplier_6,Pune,8,25.05,0,4,2,1,2023,48,7,0,0,1,Valentine's Day,0.4445
2023-02-18,suncare,SKU008,112.29,100,75,8421.75,Unisex,262,10,5,Premium,10.76,Supplier_2,Pune,17,41.01,1,5,2,1,2023,49,7,0,0,1,Valentine's Day,0.5773
2023-02-19,suncare,SKU008,26.59,85,58,1542.22,Unisex,531,11,1,Economy,14.91,Supplier_1,Delhi,5,10.03,1,6,2,1,2023,50,7,0,0,1,Valentine's Day,0.5322
2023-02-20,suncare,SKU008,23.53,88,54,1270.62,Unisex,263,19,4,Premium,10.47,Supplier_3,Delhi,16,8.9,0,0,2,1,2023,51,8,0,0,1,Valentine's Day,0.4428
2023-02-21,suncare,SKU008,52.0,86,50,2600.0,Female,296,22,1,Premium,16.96,Supplier_4,Chennai,19,27.77,0,1,2,1,2023,52,8,0,0,1,Valentine's Day,0.3978
2023-02-22,suncare,SKU008,48.56,93,30,1456.8,Unisex,288,3,5,Premium,26.91,Supplier_6,Bangalore,8,24.03,0,2,2,1,2023,53,8,0,0,0,None,0.397
2023-02-23,suncare,SKU008,78.84,90,32,2522.88,Unisex,279,17,8,Economy,26.96,Supplier_2,Bangalore,9,27.79,0,3,2,1,2023,54,8,0,0,0,None,0.4401
2023-02-24,suncare,SKU008,24.26,94,30,727.8,Male,333,20,3,Economy,18.18,Supplier_3,Delhi,18,15.57,0,4,2,1,2023,55,8,0,0,0,None,0.4389
2023-02-25,suncare,SKU008,22.08,97,44,971.52,Male,267,25,6,Standard,29.26,Supplier_3,Kolkata,18,8.44,1,5,2,1,2023,56,8,0,0,0,None,0.5689
2023-02-26,suncare,SKU008,89.22,97,31,2765.82,Unisex,278,8,4,Economy,12.42,Supplier_1,Chennai,19,35.86,1,6,2,1,2023,57,8,0,0,0,None,0.5235
2023-02-27,suncare,SKU008,59.42,91,29,1723.18,Female,243,13,4,Express,12.73,Supplier_2,Delhi,18,26.38,0,0,2,1,2023,58,9,0,0,0,None,0.4347
2023-02-28,suncare,SKU008,22.27,89,75,1670.25,Unisex,189,4,3,Standard,13.45,Supplier_1,Pune,14,13.89,0,1,2,1,2023,59,9,1,0,0,None,0.4483
2023-03-01,suncare,SKU008,112.67,95,257,28956.19,Unisex,339,23,1,Economy,19.12,Supplier_5,Chennai,7,68.76,0,2,3,1,2023,60,9,0,0,1,Holi,3.0
2023-03-02,suncare,SKU008,54.37,92,251,13646.87,Male,574,20,7,Premium,20.89,Supplier_4,Chennai,10,20.44,0,3,3,1,2023,61,9,0,0,1,Holi,3.0
2023-03-03,suncare,SKU008,93.51,85,255,23845.05,Unisex,608,25,5,Standard,22.02,Supplier_7,Mumbai,12,60.31,0,4,3,1,2023,62,9,0,0,1,Holi,3.0
2023-03-04,suncare,SKU008,33.47,96,265,8869.55,Unisex,573,8,6,Economy,23.89,Supplier_4,Pune,6,17.75,1,5,3,1,2023,63,9,0,0,1,Holi,3.0
2023-03-05,suncare,SKU008,116.1,89,249,28908.9,Male,395,23,7,Standard,23.53,Supplier_3,Bangalore,19,71.66,1,6,3,1,2023,64,9,0,0,1,Holi,3.0
2023-03-06,suncare,SKU008,39.85,97,234,9324.9,Unisex,356,12,3,Premium,17.4,Supplier_4,Kolkata,16,19.96,0,0,3,1,2023,65,10,0,0,1,Holi,3.0
2023-03-07,suncare,SKU008,24.55,96,275,6751.25,Unisex,383,25,3,Economy,29.12,Supplier_3,Chennai,15,11.89,0,1,3,1,2023,66,10,0,0,1,Holi,3.0
2023-03-08,suncare,SKU008,52.28,94,271,14167.88,Unisex,367,25,5,Express,19.25,Supplier_6,Mumbai,8,20.28,0,2,3,1,2023,67,10,0,0,1,Holi,3.0
2023-03-09,suncare,SKU008,39.45,96,276,10888.2,Male,370,21,6,Standard,10.28,Supplier_2,Kolkata,9,24.99,0,3,3,1,2023,68,10,0,0,1,Holi,3.0
2023-03-10,suncare,SKU008,21.77,89,266,5790.82,Female,453,23,3,Economy,11.85,Supplier_3,Pune,20,12.21,0,4,3,1,2023,69,10,0,0,1,Holi,3.0
2023-03-11,suncare,SKU008,116.48,91,276,32148.48,Male,341,10,8,Express,28.89,Supplier_4,Chennai,7,67.16,1,5,3,1,2023,70,10,0,0,1,Holi,3.0
2023-03-12,suncare,SKU008,27.29,100,321,8760.09,Female,338,11,1,Standard,15.71,Supplier_3,Bangalore,19,13.07,1,6,3,1,2023,71,10,0,0,1,Holi,3.0
2023-03-13,suncare,SKU008,30.31,96,343,10396.33,Male,382,17,4,Standard,8.06,Supplier_5,Pune,11,19.58,0,0,3,1,2023,72,11,0,0,1,Holi,3.0
2023-03-14,suncare,SKU008,81.91,99,110,9010.1,Male,310,20,5,Standard,28.2,Supplier_7,Delhi,18,37.5,0,1,3,1,2023,73,11,0,0,1,Holi,3.0
2023-03-15,suncare,SKU008,67.09,87,275,18449.75,Unisex,572,8,6,Express,13.96,Supplier_6,Mumbai,17,39.12,0,2,3,1,2023,74,11,0,0,1,Holi,3.0
2023-03-16,suncare,SKU008,60.73,87,262,15911.26,Female,542,6,2,Economy,22.68,Supplier_2,Delhi,11,25.63,0,3,3,1,2023,75,11,0,0,1,Holi,3.0
2023-03-17,suncare,SKU008,111.39,95,267,29741.13,Unisex,390,5,7,Premium,14.98,Supplier_2,Kolkata,16,47.13,0,4,3,1,2023,76,11,0,0,1,Holi,3.0
2023-03-18,suncare,SKU008,98.06,92,287,28143.22,Unisex,393,14,4,Economy,28.34,Supplier_7,Chennai,11,43.93,1,5,3,1,2023,77,11,0,0,1,Holi,3.0
2023-03-19,suncare,SKU008,111.63,86,258,28800.54,Male,578,4,1,Premium,11.19,Supplier_6,Pune,8,50.77,1,6,3,1,2023,78,11,0,0,1,Holi,3.0
2023-03-20,suncare,SKU008,109.24,94,262,28620.88,Male,386,17,2,Standard,28.1,Supplier_3,Pune,19,57.32,0,0,3,1,2023,79,12,0,0,1,Holi,3.0
2023-03-21,suncare,SKU008,45.21,85,279,12613.59,Unisex,492,17,1,Express,8.82,Supplier_6,Bangalore,13,26.59,0,1,3,1,2023,80,12,0,0,1,Holi,3.0
2023-03-22,suncare,SKU008,81.64,92,258,21063.12,Female,387,20,7,Standard,17.44,Supplier_6,Pune,16,44.8,0,2,3,1,2023,81,12,0,0,1,Holi,3.0
2023-03-23,suncare,SKU008,105.8,95,80,8464.0,Female,427,7,2,Premium,9.49,Supplier_5,Delhi,10,46.44,0,3,3,1,2023,82,12,0,0,1,Holi,3.0
2023-03-24,suncare,SKU008,64.35,98,300,19305.0,Male,418,11,2,Economy,24.52,Supplier_1,Bangalore,9,40.39,0,4,3,1,2023,83,12,0,0,1,Holi,3.0
2023-03-25,suncare,SKU008,54.06,95,254,13731.24,Male,325,3,2,Premium,24.64,Supplier_1,Delhi,8,28.03,1,5,3,1,2023,84,12,0,0,1,Holi,3.0
2023-03-26,suncare,SKU008,33.24,90,240,7977.6,Male,514,24,2,Premium,13.21,Supplier_5,Bangalore,17,18.46,1,6,3,1,2023,85,12,0,0,1,Holi,3.0
2023-03-27,suncare,SKU008,70.41,91,278,19573.98,Female,568,9,1,Premium,19.98,Supplier_6,Mumbai,11,35.67,0,0,3,1,2023,86,13,0,0,1,Holi,3.0
2023-03-28,suncare,SKU008,17.63,95,279,4918.77,Unisex,308,3,6,Economy,18.62,Supplier_5,Bangalore,11,9.51,0,1,3,1,2023,87,13,1,1,1,Holi,3.0
2023-03-29,suncare,SKU008,92.45,98,298,27550.1,Unisex,423,20,6,Economy,10.12,Supplier_5,Bangalore,17,44.9,0,2,3,1,2023,88,13,1,1,1,Holi,3.0
2023-03-30,suncare,SKU008,54.9,89,313,17183.7,Female,539,9,3,Standard,9.42,Supplier_1,Kolkata,19,25.62,0,3,3,1,2023,89,13,1,1,1,Holi,3.0
2023-03-31,suncare,SKU008,104.78,97,307,32167.46,Male,557,17,6,Standard,18.58,Supplier_3,Kolkata,18,44.33,0,4,3,1,2023,90,13,1,1,1,Holi,3.0
2023-04-01,suncare,SKU008,32.28,100,312,10071.36,Unisex,566,13,3,Standard,19.76,Supplier_3,Delhi,7,15.33,1,5,4,2,2023,91,13,0,0,1,Eid,3.0
2023-04-02,suncare,SKU008,59.03,89,253,14934.59,Unisex,643,4,8,Standard,29.96,Supplier_5,Delhi,19,37.14,1,6,4,2,2023,92,13,0,0,1,Eid,3.0
